id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_num,ingreso,anio_mes,id_cliente,nombre,edad,ciudad,ingresos,segmento_edad
984,Jarrón decorativo,$26.97,5.0,2024-01-22,Decoración,26.97,134.85,2024-01,480,Karel Billingham,27,Buenos Aires,24518.71,25-34
1106,Secadora,$91.54,2.0,2024-01-22,Electrodomésticos,91.54,183.08,2024-01,172,Bent Isenor,28,Santa Fe,74147.65,25-34
1808,Cafetera,$45.98,3.0,2024-01-22,Electrodomésticos,45.98,137.94,2024-01,421,Mitchell Danielian,39,Santa Fe,65036.72,35-44
1981,Freidora eléctrica,$48.68,8.0,2024-01-22,Electrodomésticos,48.68,389.44,2024-01,165,Ilise Manjin,24,Córdoba,41323.69,<=24
80,Adorno de pared,$51.56,5.0,2024-01-23,Decoración,51.56,257.8,2024-01,310,Vinson Hegley,42,Mar del Plata,22349.28,35-44
189,Lámpara de mesa,$26.42,2.0,2024-01-23,Decoración,26.42,52.84,2024-01,47,Mirella Dryburgh,27,Córdoba,29914.53,25-34
839,Lámpara de mesa,$96.37,5.0,2024-01-23,Decoración,96.37,481.85,2024-01,376,Marrilee Siley,32,Resistencia,45012.61,25-34
947,Elementos de cerámica,$117.34,1.0,2024-01-23,Decoración,117.34,117.34,2024-01,520,Aarika Brehat,38,San Miguel de Tucumán,35066.83,35-44
1592,Cafetera,$86.79,3.0,2024-01-23,Electrodomésticos,86.79,260.37,2024-01,393,Ingar Vasyunichev,29,Posadas,35186.26,25-34
2690,Consola de videojuegos,$102.40,2.0,2024-01-23,Electrónica,102.4,204.8,2024-01,499,Erinn Kemmis,23,Bahía Blanca,46672.8,<=24
39,Lámpara de mesa,$57.35,12.0,2024-01-24,Decoración,57.35,688.2,2024-01,443,Ulberto Grevile,24,Rosario,28573.15,<=24
164,Jarrón decorativo,$66.27,1.0,2024-01-24,Decoración,66.27,66.27,2024-01,322,Zacharia Harkin,51,Mar del Plata,44005.74,45-54
196,Cortinas,$90.87,4.0,2024-01-24,Decoración,90.87,363.48,2024-01,526,Frederic Quincey,28,Resistencia,44288.9,25-34
768,Rincón de plantas,$89.47,2.0,2024-01-24,Decoración,89.47,178.94,2024-01,272,Emmet Amoss,34,Merlo,44818.31,25-34
1515,Lavadora,$108.37,1.0,2024-01-24,Electrodomésticos,108.37,108.37,2024-01,85,Welby Zealander,34,Corrientes,29249.16,25-34
1786,Secadora,$40.63,3.0,2024-01-24,Electrodomésticos,40.63,121.89000000000001,2024-01,316,Terrijo Downton,43,Resistencia,39241.97,35-44
1977,Horno eléctrico,$45.79,7.0,2024-01-24,Electrodomésticos,45.79,320.53,2024-01,356,Arlena Tipperton,34,Bahía Blanca,22999.56,25-34
2354,Tablet,$27.98,8.0,2024-01-24,Electrónica,27.98,223.84,2024-01,100,Robinetta Erik,23,Posadas,22560.67,<=24
2543,Smartphone,$91.39,7.0,2024-01-24,Electrónica,91.39,639.73,2024-01,82,Muffin Stather,30,Rosario,46088.54,25-34
2623,Smartphone,$27.32,7.0,2024-01-24,Electrónica,27.32,191.24,2024-01,377,Iorgo Petken,36,Buenos Aires,44562.82,35-44
2982,Televisor,$26.70,9.0,2024-01-24,Electrónica,26.7,240.29999999999998,2024-01,252,Tammi Deeble,31,Buenos Aires,39860.79,25-34
85,Alfombra,$71.14,2.0,2024-01-25,Decoración,71.14,142.28,2024-01,273,Ber Hawick,26,Santa Fe,27346.23,25-34
983,Espejo decorativo,$123.22,10.0,2024-01-25,Decoración,123.22,1232.2,2024-01,446,Gillan St. Hill,29,Mar del Plata,52757.36,25-34
1378,Cafetera,$96.94,4.0,2024-01-25,Electrodomésticos,96.94,387.76,2024-01,389,Dollie Hencke,43,Mar del Plata,46506.19,35-44
1485,Lavadora,$66.16,4.0,2024-01-25,Electrodomésticos,66.16,264.64,2024-01,508,Kalvin Lamperti,22,Mar del Plata,41176.37,<=24
1503,Microondas,$39.45,9.0,2024-01-25,Electrodomésticos,39.45,355.05,2024-01,95,Laney Glewe,36,Posadas,56357.47,35-44
2121,Parlantes Bluetooth,$100.60,6.0,2024-01-25,Electrónica,100.6,603.5999999999999,2024-01,431,Antonella Stollwerk,36,Resistencia,34947.57,35-44
2340,Consola de videojuegos,$109.68,5.0,2024-01-25,Electrónica,109.68,548.4000000000001,2024-01,307,Federica Bamborough,53,Bahía Blanca,47428.86,45-54
2502,Televisor,$77.83,8.0,2024-01-25,Electrónica,77.83,622.64,2024-01,21,Lorry Santori,47,Corrientes,42000.81,45-54
2619,Proyector,$70.10,10.0,2024-01-25,Electrónica,70.1,701.0,2024-01,40,Sallie Stubbe,37,Bahía Blanca,28333.21,35-44
2735,Auriculares,$93.37,10.0,2024-01-25,Electrónica,93.37,933.7,2024-01,204,Leroi Weems,32,Rosario,59022.15,25-34
2948,SmartWatch,$29.15,2.0,2024-01-25,Electrónica,29.15,58.3,2024-01,363,Briney Fishbourne,22,Salta,35248.26,<=24
73,Espejo decorativo,$52.58,9.0,2024-01-26,Decoración,52.58,473.21999999999997,2024-01,93,Crystie Demschke,45,Buenos Aires,26609.66,45-54
621,Lámpara de mesa,$70.60,6.0,2024-01-26,Decoración,70.6,423.59999999999997,2024-01,309,Frieda Sappell,42,San Miguel de Tucumán,37477.47,35-44
787,Elementos de cerámica,$106.39,6.0,2024-01-26,Decoración,106.39,638.34,2024-01,567,Micah Matis,31,Corrientes,42927.86,25-34
933,Espejo decorativo,$110.02,1.0,2024-01-26,Decoración,110.02,110.02,2024-01,81,Kendall Androsik,45,Rosario,43948.65,45-54
1768,Cafetera,$120.32,9.0,2024-01-26,Electrodomésticos,120.32,1082.8799999999999,2024-01,82,Muffin Stather,30,Rosario,46088.54,25-34
2252,Televisor,$89.27,8.0,2024-01-26,Electrónica,89.27,714.16,2024-01,548,Jilleen Francklin,22,Rosario,49171.72,<=24
2305,Auriculares,$31.03,9.0,2024-01-26,Electrónica,31.03,279.27,2024-01,139,Risa Playhill,43,Posadas,34357.86,35-44
218,Rincón de plantas,$120.32,1.0,2024-01-27,Decoración,120.32,120.32,2024-01,496,Orrin Schooley,43,Bahía Blanca,22716.25,35-44
310,Adorno de pared,$103.79,2.0,2024-01-27,Decoración,103.79,207.58,2024-01,203,Si Tune,37,Córdoba,36855.07,35-44
496,Cortinas,$37.02,5.0,2024-01-27,Decoración,37.02,185.10000000000002,2024-01,429,Haskell Yantsurev,52,San Miguel de Tucumán,26137.54,45-54
1360,Plancha de vapor,$95.10,2.0,2024-01-27,Electrodomésticos,95.1,190.2,2024-01,35,Carmelia Bunn,52,Rosario,27136.93,45-54
1744,Aspiradora,$28.79,12.0,2024-01-27,Electrodomésticos,28.79,345.48,2024-01,359,Dalis Bathurst,42,Rosario,9040.32,35-44
1877,Horno eléctrico,$53.46,4.0,2024-01-27,Electrodomésticos,53.46,213.84,2024-01,494,Reilly Brooksby,39,Mar del Plata,38595.89,35-44
2165,Auriculares,$47.24,9.0,2024-01-27,Electrónica,47.24,425.16,2024-01,192,Shoshanna Verryan,40,Resistencia,6619.38,35-44
2218,SmartWatch,$54.84,1.0,2024-01-27,Electrónica,54.84,54.84,2024-01,361,Lynde MacCart,36,Mar del Plata,5552.45,35-44
2222,Televisor,$33.19,9.0,2024-01-27,Electrónica,33.19,298.71,2024-01,122,Sebastiano Salla,25,Salta,58142.4,25-34
2546,Laptop,$30.31,2.0,2024-01-27,Electrónica,30.31,60.62,2024-01,91,Reynold Aspray,38,Merlo,170.29,35-44
617,Elementos de cerámica,$28.22,4.0,2024-01-28,Decoración,28.22,112.88,2024-01,1,Aloysia Screase,44,Mar del Plata,42294.68,35-44
641,Lámpara de mesa,$95.46,10.0,2024-01-28,Decoración,95.46,954.5999999999999,2024-01,283,Baillie Lyttle,48,Buenos Aires,28316.16,45-54
912,Cuadro decorativo,$111.56,9.0,2024-01-28,Decoración,111.56,1004.04,2024-01,296,Roanna Hulls,28,Salta,25078.01,25-34
1999,Batidora,$103.27,3.0,2024-01-28,Electrodomésticos,103.27,309.81,2024-01,45,Eloise McPaik,36,San Miguel de Tucumán,20234.81,35-44
2323,Smartphone,$34.50,1.0,2024-01-28,Electrónica,34.5,34.5,2024-01,130,Lynne Linkie,42,Rosario,27663.59,35-44
2636,Laptop,$33.07,10.0,2024-01-28,Electrónica,33.07,330.7,2024-01,347,Dru Beeken,48,Rosario,29831.4,45-54
2693,Smartphone,$115.81,1.0,2024-01-28,Electrónica,115.81,115.81,2024-01,207,Lissi Simondson,48,Rosario,39751.41,45-54
373,Espejo decorativo,$29.77,11.0,2024-01-29,Decoración,29.77,327.46999999999997,2024-01,132,Trstram Troughton,43,Córdoba,57931.42,35-44
1452,Cafetera,$88.56,8.0,2024-01-29,Electrodomésticos,88.56,708.48,2024-01,4,Liuka Luard,39,Bahía Blanca,27647.96,35-44
1645,Lavadora,$76.50,3.0,2024-01-29,Electrodomésticos,76.5,229.5,2024-01,22,Gertrude La Wille,44,Merlo,9085.92,35-44
2228,SmartWatch,$100.06,7.0,2024-01-29,Electrónica,100.06,700.4200000000001,2024-01,362,Albrecht Itchingham,50,Posadas,48947.49,45-54
2240,Consola de videojuegos,$43.35,8.0,2024-01-29,Electrónica,43.35,346.8,2024-01,66,Mohandas Pickworth,34,Mar del Plata,27487.51,25-34
2245,Auriculares,$53.45,8.0,2024-01-29,Electrónica,53.45,427.6,2024-01,480,Karel Billingham,27,Buenos Aires,24518.71,25-34
2653,Smartphone,$121.22,6.0,2024-01-29,Electrónica,121.22,727.3199999999999,2024-01,315,Saudra Braitling,33,Corrientes,38366.67,25-34
2870,Consola de videojuegos,$72.39,1.0,2024-01-29,Electrónica,72.39,72.39,2024-01,143,Doug Provost,25,Mar del Plata,29935.39,25-34
2938,SmartWatch,$122.68,1.0,2024-01-29,Electrónica,122.68,122.68,2024-01,362,Albrecht Itchingham,50,Posadas,48947.49,45-54
2953,Smartphone,$121.00,12.0,2024-01-29,Electrónica,121.0,1452.0,2024-01,92,Sybyl Frise,45,Buenos Aires,45332.69,45-54
1046,Secadora,$109.00,11.0,2024-01-30,Electrodomésticos,109.0,1199.0,2024-01,185,Addy Lattos,46,Córdoba,41370.58,45-54
1886,Secadora,$47.91,1.0,2024-01-30,Electrodomésticos,47.91,47.91,2024-01,282,Sioux Malletratt,31,Rosario,47628.64,25-34
1965,Lavadora,$43.52,7.0,2024-01-30,Electrodomésticos,43.52,304.64000000000004,2024-01,365,Ellwood Nancekivell,38,Posadas,36909.15,35-44
2005,Auriculares,$56.56,4.0,2024-01-30,Electrónica,56.56,226.24,2024-01,79,Drusi Seven,32,Corrientes,37982.47,25-34
2273,Smartphone,$59.33,2.0,2024-01-30,Electrónica,59.33,118.66,2024-01,200,Othelia Simonaitis,30,Merlo,43723.37,25-34
2522,Televisor,$94.98,2.0,2024-01-30,Electrónica,94.98,189.96,2024-01,53,Brigid Mainds,26,Córdoba,45641.94,25-34
2784,Tablet,$41.96,9.0,2024-01-30,Electrónica,41.96,377.64,2024-01,75,Kassandra Oland,55,Merlo,19996.54,55-64
2945,Auriculares,$115.20,1.0,2024-01-30,Electrónica,115.2,115.2,2024-01,127,Anatole Bahde,48,Córdoba,38860.1,45-54
50,Adorno de pared,$83.10,5.0,2024-01-31,Decoración,83.1,415.5,2024-01,179,Orville Yerby,29,Salta,33637.48,25-34
162,Cuadro decorativo,$59.60,5.0,2024-01-31,Decoración,59.6,298.0,2024-01,515,Benni Charge,23,Mar del Plata,32846.17,<=24
259,Lámpara de mesa,$78.89,11.0,2024-01-31,Decoración,78.89,867.79,2024-01,225,Claresta Ateggart,37,Buenos Aires,36097.06,35-44
277,Elementos de cerámica,$52.17,7.0,2024-01-31,Decoración,52.17,365.19,2024-01,62,Renee Cahani,34,Santa Fe,49215.7,25-34
852,Cuadro decorativo,$78.93,4.0,2024-01-31,Decoración,78.93,315.72,2024-01,518,Ferdinanda Hicks,41,Rosario,37667.75,35-44
1185,Lavadora,$92.36,1.0,2024-01-31,Electrodomésticos,92.36,92.36,2024-01,323,Berenice Tummons,40,Posadas,16728.82,35-44
1210,Plancha de vapor,$101.96,10.0,2024-01-31,Electrodomésticos,101.96,1019.5999999999999,2024-01,66,Mohandas Pickworth,34,Mar del Plata,27487.51,25-34
1254,Aspiradora,$74.11,11.0,2024-01-31,Electrodomésticos,74.11,815.21,2024-01,47,Mirella Dryburgh,27,Córdoba,29914.53,25-34
1481,Freidora eléctrica,$121.77,12.0,2024-01-31,Electrodomésticos,121.77,1461.24,2024-01,49,Dyanna Jimpson,51,Corrientes,39132.63,45-54
1898,Cafetera,$63.54,9.0,2024-01-31,Electrodomésticos,63.54,571.86,2024-01,517,Emily Whitebread,53,Bahía Blanca,36408.87,45-54
2185,Auriculares,$35.74,11.0,2024-01-31,Electrónica,35.74,393.14000000000004,2024-01,319,Donovan Tift,55,Resistencia,9985.66,55-64
2752,Auriculares,$119.77,5.0,2024-01-31,Electrónica,119.77,598.85,2024-01,386,Burt Meindl,38,Merlo,35262.5,35-44
2916,Laptop,$93.91,2.0,2024-01-31,Electrónica,93.91,187.82,2024-01,547,Hammad Parnaby,34,Buenos Aires,36401.85,25-34
733,Espejo decorativo,$44.37,2.0,2024-02-01,Decoración,44.37,88.74,2024-02,228,Janette Wakeford,27,Córdoba,27749.95,25-34
848,Rincón de plantas,$81.92,10.0,2024-02-01,Decoración,81.92,819.2,2024-02,515,Benni Charge,23,Mar del Plata,32846.17,<=24
1102,Cafetera,$108.33,2.0,2024-02-01,Electrodomésticos,108.33,216.66,2024-02,229,Moritz Wyke,32,Posadas,37113.41,25-34
1764,Aspiradora,$112.38,10.0,2024-02-01,Electrodomésticos,112.38,1123.8,2024-02,398,Ulrich Misk,30,Rosario,34550.41,25-34
1813,Microondas,$89.16,5.0,2024-02-01,Electrodomésticos,89.16,445.79999999999995,2024-02,469,Constancy Smullen,41,Rosario,51063.05,35-44
2069,Proyector,$76.17,12.0,2024-02-01,Electrónica,76.17,914.04,2024-02,38,Clotilda Abilowitz,57,Posadas,42757.46,55-64
2474,Auriculares,$123.41,8.0,2024-02-01,Electrónica,123.41,987.28,2024-02,417,Arlie Falkinder,24,Córdoba,36855.07,<=24
2680,Consola de videojuegos,$89.96,2.0,2024-02-01,Electrónica,89.96,179.92,2024-02,458,Janenna Tuminini,28,Buenos Aires,22903.36,25-34
380,Adorno de pared,$45.84,10.0,2024-02-02,Decoración,45.84,458.40000000000003,2024-02,550,Micah Philippsohn,38,Salta,27551.34,35-44
557,Elementos de cerámica,$108.86,6.0,2024-02-02,Decoración,108.86,653.16,2024-02,388,Paulina Korneichik,33,Merlo,35744.85,25-34
828,Rincón de plantas,$27.95,7.0,2024-02-02,Decoración,27.95,195.65,2024-02,277,Tommy Top,38,Córdoba,6221.17,35-44
829,Lámpara de mesa,$41.60,12.0,2024-02-02,Decoración,41.6,499.20000000000005,2024-02,82,Muffin Stather,30,Rosario,46088.54,25-34
1600,Plancha de vapor,$47.60,10.0,2024-02-02,Electrodomésticos,47.6,476.0,2024-02,436,Rois Reddell,43,Buenos Aires,42603.71,35-44
2079,Proyector,$111.74,6.0,2024-02-02,Electrónica,111.74,670.4399999999999,2024-02,264,Bartholomeus Hanvey,34,Salta,19784.39,25-34
2115,Auriculares,$26.00,9.0,2024-02-02,Electrónica,26.0,234.0,2024-02,458,Janenna Tuminini,28,Buenos Aires,22903.36,25-34
2133,Smartphone,$88.43,2.0,2024-02-02,Electrónica,88.43,176.86,2024-02,28,Charmaine Vanin,37,Santa Fe,33220.06,35-44
2329,Proyector,$62.88,7.0,2024-02-02,Electrónica,62.88,440.16,2024-02,197,Glenna Knibley,20,Salta,47432.89,<=24
2476,Laptop,$109.23,7.0,2024-02-02,Electrónica,109.23,764.61,2024-02,455,Dreddy Lapenna,51,Merlo,36234.75,45-54
2548,SmartWatch,$108.99,10.0,2024-02-02,Electrónica,108.99,1089.8999999999999,2024-02,347,Dru Beeken,48,Rosario,29831.4,45-54
211,Lámpara de mesa,$30.03,8.0,2024-02-03,Decoración,30.03,240.24,2024-02,408,Michele Mattiessen,43,Salta,30235.29,35-44
541,Lámpara de mesa,$76.33,10.0,2024-02-03,Decoración,76.33,763.3,2024-02,335,Fin Arthan,25,Merlo,41383.85,25-34
695,Alfombra,$51.29,2.0,2024-02-03,Decoración,51.29,102.58,2024-02,457,Brigitta Reddoch,53,Mar del Plata,71570.89,45-54
1336,Secadora,$42.81,7.0,2024-02-03,Electrodomésticos,42.81,299.67,2024-02,471,Briant Shayes,28,Resistencia,32428.68,25-34
1499,Batidora,$77.53,4.0,2024-02-03,Electrodomésticos,77.53,310.12,2024-02,432,Ramonda Caillou,50,Mar del Plata,28657.37,45-54
2007,Cámara digital,$117.11,9.0,2024-02-03,Electrónica,117.11,1053.99,2024-02,376,Marrilee Siley,32,Resistencia,45012.61,25-34
2068,SmartWatch,$49.23,4.0,2024-02-03,Electrónica,49.23,196.92,2024-02,152,Humberto Kanzler,27,Salta,28131.39,25-34
2758,SmartWatch,$81.32,6.0,2024-02-03,Electrónica,81.32,487.91999999999996,2024-02,44,Yettie Fritchley,37,Merlo,29665.37,35-44
2851,Parlantes Bluetooth,$110.42,2.0,2024-02-03,Electrónica,110.42,220.84,2024-02,448,Nanny Bakesef,39,Corrientes,23698.01,35-44
64,Jarrón decorativo,$104.16,10.0,2024-02-04,Decoración,104.16,1041.6,2024-02,200,Othelia Simonaitis,30,Merlo,43723.37,25-34
763,Espejo decorativo,$117.99,3.0,2024-02-04,Decoración,117.99,353.96999999999997,2024-02,142,Rodrigo Dooland,30,Corrientes,29492.94,25-34
1424,Aspiradora,$69.31,10.0,2024-02-04,Electrodomésticos,69.31,693.1,2024-02,2,Kristina Scaplehorn,25,Posadas,24735.04,25-34
1455,Lavadora,$38.61,10.0,2024-02-04,Electrodomésticos,38.61,386.1,2024-02,79,Drusi Seven,32,Corrientes,37982.47,25-34
1456,Secadora,$84.24,3.0,2024-02-04,Electrodomésticos,84.24,252.71999999999997,2024-02,21,Lorry Santori,47,Corrientes,42000.81,45-54
2315,Auriculares,$109.07,4.0,2024-02-04,Electrónica,109.07,436.28,2024-02,222,Bary Tanner,37,Córdoba,37626.61,35-44
2832,Televisor,$49.23,4.0,2024-02-04,Electrónica,49.23,196.92,2024-02,168,Rosetta Kennifick,30,Mar del Plata,29631.15,25-34
24,Jarrón decorativo,$70.51,12.0,2024-02-05,Decoración,70.51,846.1200000000001,2024-02,283,Baillie Lyttle,48,Buenos Aires,28316.16,45-54
40,Adorno de pared,$100.32,10.0,2024-02-05,Decoración,100.32,1003.1999999999999,2024-02,326,Martino Taudevin,41,Mar del Plata,24359.92,35-44
347,Elementos de cerámica,$83.52,12.0,2024-02-05,Decoración,83.52,1002.24,2024-02,163,Teddie Massimo,44,Santa Fe,42297.5,35-44
911,Lámpara de mesa,$33.90,4.0,2024-02-05,Decoración,33.9,135.6,2024-02,304,Britney Fontaine,37,Bahía Blanca,24551.86,35-44
1451,Freidora eléctrica,$48.52,4.0,2024-02-05,Electrodomésticos,48.52,194.08,2024-02,344,Lucais Brameld,39,Mar del Plata,56239.02,35-44
1855,Lavadora,$123.28,8.0,2024-02-05,Electrodomésticos,123.28,986.24,2024-02,382,Ola Blethin,47,Corrientes,35159.67,45-54
1961,Freidora eléctrica,$81.99,1.0,2024-02-05,Electrodomésticos,81.99,81.99,2024-02,342,Karin Scarff,40,Merlo,42159.96,35-44
2378,SmartWatch,$72.38,1.0,2024-02-05,Electrónica,72.38,72.38,2024-02,20,Magdalene Pegg,34,Córdoba,49849.42,25-34
2426,Laptop,$47.57,4.0,2024-02-05,Electrónica,47.57,190.28,2024-02,136,Bern Tregian,32,San Miguel de Tucumán,31384.95,25-34
1064,Aspiradora,$65.00,9.0,2024-02-06,Electrodomésticos,65.0,585.0,2024-02,451,Tomas Willgress,32,Mar del Plata,34379.06,25-34
1313,Microondas,$82.58,9.0,2024-02-06,Electrodomésticos,82.58,743.22,2024-02,353,Camey Cloy,54,Rosario,27324.28,45-54
1848,Cafetera,$123.27,4.0,2024-02-06,Electrodomésticos,123.27,493.08,2024-02,168,Rosetta Kennifick,30,Mar del Plata,29631.15,25-34
2267,Cámara digital,$57.81,10.0,2024-02-06,Electrónica,57.81,578.1,2024-02,203,Si Tune,37,Córdoba,36855.07,35-44
2438,SmartWatch,$45.98,3.0,2024-02-06,Electrónica,45.98,137.94,2024-02,527,Tony Haresnape,48,Resistencia,37240.07,45-54
2566,Laptop,$70.59,9.0,2024-02-06,Electrónica,70.59,635.3100000000001,2024-02,417,Arlie Falkinder,24,Córdoba,36855.07,<=24
2617,Cámara digital,$89.53,9.0,2024-02-06,Electrónica,89.53,805.77,2024-02,213,Henrie Crassweller,38,Buenos Aires,44275.95,35-44
2627,Cámara digital,$102.83,5.0,2024-02-06,Electrónica,102.83,514.15,2024-02,165,Ilise Manjin,24,Córdoba,41323.69,<=24
381,Lámpara de mesa,$124.57,3.0,2024-02-07,Decoración,124.57,373.71,2024-02,74,Hadrian Sugg,24,Corrientes,22895.21,<=24
393,Espejo decorativo,$122.11,7.0,2024-02-07,Decoración,122.11,854.77,2024-02,453,Vernon Cristou,31,San Miguel de Tucumán,18793.82,25-34
662,Cuadro decorativo,$42.09,12.0,2024-02-07,Decoración,42.09,505.08000000000004,2024-02,358,Hardy Stappard,46,Posadas,54108.91,45-54
770,Adorno de pared,$103.74,5.0,2024-02-07,Decoración,103.74,518.6999999999999,2024-02,236,Dal Tenpenny,50,San Miguel de Tucumán,56600.2,45-54
895,Alfombra,$102.72,2.0,2024-02-07,Decoración,102.72,205.44,2024-02,393,Ingar Vasyunichev,29,Posadas,35186.26,25-34
1340,Plancha de vapor,$48.48,10.0,2024-02-07,Electrodomésticos,48.48,484.79999999999995,2024-02,314,Rayner Rumbelow,35,Buenos Aires,53542.72,35-44
1422,Cafetera,$109.97,2.0,2024-02-07,Electrodomésticos,109.97,219.94,2024-02,302,Olia Tisun,25,Buenos Aires,25020.98,25-34
1554,Aspiradora,$124.82,3.0,2024-02-07,Electrodomésticos,124.82,374.46,2024-02,382,Ola Blethin,47,Corrientes,35159.67,45-54
2584,Auriculares,$42.67,6.0,2024-02-07,Electrónica,42.67,256.02,2024-02,434,Sadie Semble,65,Merlo,38093.36,65+
163,Espejo decorativo,$30.11,12.0,2024-02-08,Decoración,30.11,361.32,2024-02,294,Ninetta Banger,43,Santa Fe,40073.38,35-44
367,Elementos de cerámica,$47.00,2.0,2024-02-08,Decoración,47.0,94.0,2024-02,234,Enrico Ahrend,42,Buenos Aires,40569.56,35-44
745,Alfombra,$50.02,12.0,2024-02-08,Decoración,50.02,600.24,2024-02,147,Duke Tonner,52,Posadas,18170.77,45-54
850,Adorno de pared,$112.03,9.0,2024-02-08,Decoración,112.03,1008.27,2024-02,172,Bent Isenor,28,Santa Fe,74147.65,25-34
971,Lámpara de mesa,$79.91,8.0,2024-02-08,Decoración,79.91,639.28,2024-02,556,Bram Corps,48,Santa Fe,28839.22,45-54
1501,Freidora eléctrica,$58.69,4.0,2024-02-08,Electrodomésticos,58.69,234.76,2024-02,105,Quent Amps,25,Merlo,36251.4,25-34
1529,Batidora,$79.14,10.0,2024-02-08,Electrodomésticos,79.14,791.4,2024-02,55,Dante Rusk,29,San Miguel de Tucumán,19065.49,25-34
2618,SmartWatch,$64.98,11.0,2024-02-08,Electrónica,64.98,714.7800000000001,2024-02,350,Abbey Vanichkin,47,Rosario,36401.85,45-54
809,Lámpara de mesa,$58.38,4.0,2024-02-09,Decoración,58.38,233.52,2024-02,185,Addy Lattos,46,Córdoba,41370.58,45-54
1371,Freidora eléctrica,$95.71,4.0,2024-02-09,Electrodomésticos,95.71,382.84,2024-02,55,Dante Rusk,29,San Miguel de Tucumán,19065.49,25-34
1791,Freidora eléctrica,$51.37,9.0,2024-02-09,Electrodomésticos,51.37,462.33,2024-02,312,Marcella Gravett,31,San Miguel de Tucumán,20201.52,25-34
2294,Auriculares,$54.54,9.0,2024-02-09,Electrónica,54.54,490.86,2024-02,425,Stella Kemish,26,Bahía Blanca,24821.3,25-34
2668,SmartWatch,$97.01,4.0,2024-02-09,Electrónica,97.01,388.04,2024-02,17,Minor Josephy,28,Santa Fe,47018.78,25-34
2718,SmartWatch,$110.23,11.0,2024-02-09,Electrónica,110.23,1212.53,2024-02,277,Tommy Top,38,Córdoba,6221.17,35-44
135,Alfombra,$78.47,1.0,2024-02-10,Decoración,78.47,78.47,2024-02,88,Lorrie Charles,32,Salta,34918.69,25-34
212,Cuadro decorativo,$52.83,12.0,2024-02-10,Decoración,52.83,633.96,2024-02,326,Martino Taudevin,41,Mar del Plata,24359.92,35-44
229,Lámpara de mesa,$99.71,3.0,2024-02-10,Decoración,99.71,299.13,2024-02,454,Anabelle Featenby,30,Mar del Plata,45631.68,25-34
737,Elementos de cerámica,$116.82,3.0,2024-02-10,Decoración,116.82,350.46,2024-02,456,Blaine Calow,35,Córdoba,5095.26,35-44
840,Adorno de pared,$91.48,9.0,2024-02-10,Decoración,91.48,823.32,2024-02,445,Tremayne Khoter,54,Rosario,35552.3,45-54
949,Lámpara de mesa,$87.04,1.0,2024-02-10,Decoración,87.04,87.04,2024-02,168,Rosetta Kennifick,30,Mar del Plata,29631.15,25-34
1294,Aspiradora,$26.11,9.0,2024-02-10,Electrodomésticos,26.11,234.99,2024-02,362,Albrecht Itchingham,50,Posadas,48947.49,45-54
1436,Secadora,$45.43,11.0,2024-02-10,Electrodomésticos,45.43,499.73,2024-02,369,Micheline Tinsley,26,San Miguel de Tucumán,30003.34,25-34
1696,Secadora,$115.57,12.0,2024-02-10,Electrodomésticos,115.57,1386.84,2024-02,512,Sib Breckon,39,Córdoba,36003.94,35-44
2013,Smartphone,$49.34,12.0,2024-02-10,Electrónica,49.34,592.08,2024-02,395,Phelia Overell,29,Rosario,22061.84,25-34
2203,Smartphone,$59.33,5.0,2024-02-10,Electrónica,59.33,296.65,2024-02,429,Haskell Yantsurev,52,San Miguel de Tucumán,26137.54,45-54
